,usaf,name,state,lat,lon,elev,min_temp,mean_temp,max_temp,total_precipitation,high_prcp_days,high_sndp_change_days,days_with_tornado,days_with_hail,severity_rating
1030,722524,ARANSAS COUNTY AIRPORT,TX,28.084,-97.046,+0006.7,19.9,72.59424657534245,99.0,24.77,0.0,0,0,0,0.0
1027,722479,ARLINGTON MUNICIPAL AIRPORT,TX,32.664,-97.094,+0192.0,10.9,67.58219178082192,109.0,30.27,0.0,0,0,0,0.0
175,721043,ATHENS MUNI,TX,32.164,-95.828,+0135.3,12.2,65.74876712328768,105.8,0.0,0.0,0,0,0,0.0
399,720648,AUSTIN EXECUTIVE AIRPORT,TX,30.395,-97.567,+0188.1,14.0,67.45672514619882,104.0,12.15,0.0,0,0,0,0.0
2080,722540,AUSTIN-BERGSTROM INTL AIRPORT,TX,30.183,-97.68,+0146.3,14.0,68.66914600550965,109.9,31.33,0.0,0,0,0,0.0
2079,722544,AUSTIN-CAMP MABRY,TX,30.321,-97.76,+0204.2,15.1,70.47802197802197,109.9,28.0,0.0,0,0,0,0.0
995,722192,AVENGER FIELD AIRPORT,TX,32.473,-100.466,+0725.4,10.2,67.00415512465374,111.6,10.16,0.0,0,0,0,0.0
1520,720273,BAY CITY MUNICIPAL AIRPORT,TX,28.973,-95.863,+0013.7,17.8,69.28567493112948,99.3,28.990000000000002,0.0,0,0,0,0.0
268,720926,BEAUMONT MUNICIPAL AIRPORT,TX,30.071,-94.216,+0010.1,15.8,69.17452054794519,101.5,0.0,0.0,0,0,0,0.0
561,720391,BEEVILLE MUNI,TX,28.35,-97.717,+0082.0,19.4,69.82794520547947,103.6,8.29,0.0,0,0,0,0.0
882,720271,BIG SRNG MCMHN-WRKLE ARPT,TX,32.213,-101.521,+0784.3,7.3,65.63994490358127,107.8,7.93,0.0,0,0,0,0.0
344,722704,BIGGS AAF / FT BLISS TEXAS US,TX,31.85,-106.38,+1203.4,13.1,65.30767123287671,105.8,9.11,0.0,0,0,0,0.0
217,A05735,BOWIE MUNICIPAL AIRPORT,TX,33.6,-97.783,+0336.2,7.7,63.49162011173185,110.7,4.65,0.0,0,0,0,0.0
1571,722527,BRAZORIA COUNTY AIRPORT,TX,29.11,-95.462,+0007.6,19.0,70.32032967032966,100.9,32.97,0.0,0,0,0,0.0
349,720729,BRAZOS 451 OILP              ,TX,28.5,-95.716,+0034.1,24.8,73.37863013698629,93.2,0.0,0.0,0,0,0,0.0
1690,A00002,BRENHAM MUNICIPAL AIRPORT,TX,30.219,-96.374,+0093.9,15.3,70.12555555555556,106.9,10.01,0.0,0,0,0,0.0
876,720261,BRIDGEPORT MUNICIPAL ARPT,TX,33.175,-97.828,+0259.4,10.2,64.73950276243094,110.8,27.15,0.0,0,0,0,0.0
881,720269,BROOKS COUNTY AIRPORT,TX,27.207,-98.121,+0034.1,23.4,71.70231213872832,104.9,0.58,0.0,0,0,0,0.0
2401,722500,BROWNSVILLE/S PADRE ISLAND IN,TX,25.914,-97.423,+0007.3,27.0,74.72575342465754,102.0,28.68,0.0,0,0,0,0.0
1051,722666,BROWNWOOD REGIONAL AIRPORT,TX,31.8,-98.95,+0419.7,10.4,61.8641975308642,104.0,0.0,0.0,0,0,0,0.0
1034,722542,BURNET MUNICIPAL CRADOCK FIEL,TX,30.741,-98.235,+0392.6,12.0,68.25013698630137,107.1,17.86,0.0,0,0,0,0.0
1131,723761,CALDWELL MUNICIPAL AIRPORT,TX,30.516,-96.704,+0119.2,12.6,68.46410958904112,108.0,23.79,0.0,0,0,0,0.0
1562,722209,CALHOUN COUNTY AIRPORT,TX,28.654,-96.681,+0009.1,23.5,72.25922865013774,101.5,15.21,0.0,0,0,0,0.0
198,721034,CAMERON MUNICIPAL AIRPORT,TX,30.879,-96.971,+0123.1,13.5,69.27056962025317,107.6,21.21,0.0,0,0,0,0.0
1026,722469,CAMPBELL FLD-CORSICANA MU,TX,32.031,-96.399,+0136.6,12.9,68.05424657534248,106.0,31.17,0.0,0,0,0,0.0
900,720298,CHEROKEE COUNTY AIRPORT,TX,31.869,-95.218,+0206.4,8.6,66.54392265193371,102.7,11.1,0.0,0,0,0,0.0
1762,723660,CHILDRESS MUNICIPAL ARPT,TX,34.427,-100.283,+0594.7,5.0,63.51808219178083,113.0,16.59,0.0,2,0,0,2.0
916,720320,CLEBURNE MUNICIPAL AIRPORT,TX,32.354,-97.434,+0260.3,10.4,67.08523676880223,107.6,8.09,0.0,0,0,0,0.0
1023,722427,CLOVER FIELD AIRPORT,TX,29.519,-95.242,+0013.4,16.0,70.70357142857144,104.0,28.630000000000003,0.0,0,0,0,0.0
314,720771,COLEMAN MUNICIPAL AIRPORT,TX,31.841,-99.404,+0517.3,10.2,67.91060171919771,108.3,13.81,0.0,0,0,0,0.0
1501,747355,COMANCHE COUNTY-CITY AIRPORT,TX,31.917,-98.6,+0423.1,16.3,66.64670658682634,111.2,11.48,0.0,0,0,0,0.0
2408,722510,CORPUS CHRISTI INTERNATIONAL,TX,27.774,-97.512,+0013.4,21.9,72.03506849315069,100.0,28.49,0.0,0,0,0,0.0
2193,722515,CORPUS CHRISTI NAS,TX,27.683,-97.283,+0005.5,26.1,74.73195592286501,98.1,28.1,0.0,0,0,0,0.0
2195,722526,COTULLA-LA SALLE CO ARPT,TX,28.457,-99.218,+0145.1,19.9,74.27479452054796,111.0,19.38,0.0,0,0,0,0.0
1041,722587,COX FIELD AIRPORT,TX,33.633,-95.45,+0166.7,6.1,64.38712328767122,107.1,37.68,0.0,0,0,0,0.0
1122,723628,CURTIS FIELD AIRPORT,TX,31.178,-99.324,+0556.9,8.6,57.375576036866356,95.0,0.0,0.0,0,0,0,0.0
1047,722599,DALLAS EXECUTIVE AIRPORT,TX,32.681,-96.868,+0200.6,10.0,67.02904109589042,108.0,36.27,0.0,0,0,0,0.0
2414,722580,DALLAS LOVE FIELD AIRPORT,TX,32.852,-96.856,+0134.1,10.9,68.01534246575345,108.0,39.64,1.0,1,0,2,4.0
2196,722590,DALLAS/FT WORTH INTERNATIONAL,TX,32.898,-97.019,+0170.7,10.9,68.1049315068493,109.0,41.6,1.0,1,0,3,5.0
903,720305,DECATUR MUNICIPAL AIRPORT,TX,33.254,-97.581,+0319.1,8.2,65.78478873239436,111.4,25.89,0.0,0,0,0,0.0
2376,722610,DEL RIO INTERNATIONAL AIRPORT,TX,29.378,-100.927,+0304.5,19.9,72.70886426592797,109.9,16.4,0.0,0,0,0,0.0
1043,722589,DENTON MUNICIPAL AIRPORT,TX,33.206,-97.199,+0195.7,10.0,65.8345205479452,111.0,27.64,0.0,0,0,0,0.0
1040,722577,DRAUGHON-MILLER CNTRL TX RGNL,TX,31.15,-97.417,+0207.9,10.9,67.93506849315067,107.1,19.97,0.0,0,0,0,0.0
1716,720965,DYESS AIR FORCE BASE,TX,32.433,-99.85,+0545.0,9.5,66.16136986301368,108.7,13.69,0.0,0,0,2,2.0
723,997361,EAGLE POINT,TX,29.48,-94.92,+0010.0,18.5,70.5550279329609,94.3,0.0,0.0,0,0,0,0.0
389,720668,EAST BREAKS OIL PLATFORM,TX,27.817,-94.317,+0224.0,44.6,66.309,80.6,0.0,0.0,0,0,0,0.0
2113,722470,EAST TEXAS REGIONAL ARPT,TX,32.385,-94.712,+0111.3,9.0,66.60082644628099,107.1,36.88,0.0,0,0,1,1.0
1796,747460,EASTERWOOD FIELD AIRPORT,TX,30.589,-96.365,+0093.0,14.0,70.42383561643835,111.0,36.72,0.0,0,0,0,0.0
886,720276,EDINBURG INTL AIRPORT,TX,26.442,-98.129,+0024.4,25.5,72.44724637681159,102.6,7.92,0.0,0,0,0,0.0
1022,722363,EDWARDS COUNTY AIRPORT,TX,29.947,-100.173,+0723.0,8.6,67.12222222222222,102.2,12.87,0.0,0,0,0,0.0
2511,722700,EL PASO INTERNATIONAL AIRPORT,TX,31.811,-106.376,+1194.2,18.0,66.84587912087912,108.0,11.28,0.0,1,0,1,2.0
342,720742,FAITH RANCH AIRPORT,TX,28.209,-100.019,+0236.2,19.4,73.11263736263737,107.6,0.71,0.0,0,0,0,0.0
1691,A00008,FAYETTE RGNL AIR CNTR ARP,TX,29.908,-96.95,+0098.8,14.9,70.67171717171716,105.3,14.69,0.0,0,0,0,0.0
1748,722618,FORT STOCKTON-PECOS CO APT,TX,30.912,-102.917,+0917.5,10.0,66.93049450549451,109.0,11.43,0.0,0,0,0,0.0
1045,722594,FORT WORTH ALLIANCE ARPT,TX,32.973,-97.318,+0208.8,10.0,67.42383561643835,109.9,23.67,0.0,0,0,1,1.0
2460,722595,FORT WORTH NAVAL AIR STATION,TX,32.767,-97.45,+0185.3,10.9,70.05367231638417,129.0,25.57,0.0,0,0,1,1.0
1044,722593,FORT WORTH SPINKS AIRPORT,TX,32.565,-97.308,+0213.4,10.4,67.15534246575344,109.4,9.379999999999999,0.0,0,0,0,0.0
969,722112,FOX STEPHENS FIELD - GILMER M,TX,32.699,-94.949,+0126.5,9.5,65.48393351800556,104.7,22.68,0.0,0,0,0,0.0
1862,722570,FT HOOD AAF/KILLEEN,TX,31.1,-97.717,+0282.0,11.3,68.49999999999999,106.7,16.75,0.0,0,0,0,0.0
1795,747390,FT WORTH MEACHAM INTL ARPT,TX,32.819,-97.361,+0209.4,10.0,66.90712328767123,109.9,36.92,0.0,0,0,0,0.0
2189,722430,G BUSH INTERCONTINENTAL AP/HO,TX,29.98,-95.36,+0029.0,15.1,70.22356164383562,105.1,44.04,1.0,0,0,1,2.0
967,722107,GAINES COUNTY AIRPORT,TX,32.675,-102.654,+1010.4,5.2,63.29175824175824,106.0,6.96,0.0,0,0,0,0.0
1037,722552,GAINESVILLE MUNICIPAL ARPT,TX,33.651,-97.197,+0255.7,8.1,63.610958904109594,109.6,22.46,0.0,0,0,0,0.0
653,997729,GALVESTON BAY N JETY,TX,29.35,-94.72,+0003.0,19.2,71.06340782122906,91.0,0.0,0.0,0,0,0,0.0
624,997364,GALVESTON PIER 21            ,TX,29.3,-94.78,+0000.0,20.5,71.41064425770308,92.3,0.0,0.0,0,0,0,0.0
998,722202,GARNER FIELD AIRPORT,TX,29.211,-99.744,+0287.1,15.1,69.53972602739725,105.1,10.120000000000001,0.0,0,0,0,0.0
1813,722323,GATESVILLE MUNICIPAL AIRPORT,TX,31.417,-97.8,+0276.2,12.2,67.4213698630137,105.8,16.39,0.0,0,0,0,0.0
1036,722547,GEORGETOWN MUNICIPAL ARPT,TX,30.679,-97.679,+0239.9,12.9,68.76273972602739,109.9,21.06,0.0,0,0,0,0.0
1736,722113,GIDDINGS-LEE COUNTY AIRPORT,TX,30.169,-96.98,+0147.8,14.0,68.3717808219178,105.6,19.85,0.0,0,0,0,0.0
919,720323,GILLESPIE CO,TX,30.243,-98.91,+0516.6,10.4,66.36584022038568,103.5,11.17,0.0,0,0,0,0.0
810,720318,GRAHAM MUNICIPAL AIRPORT,TX,33.11,-98.555,+0342.3,9.1,65.43708791208789,110.7,3.11,0.0,0,0,0,0.0
893,720286,GRANBURY MUNICIPAL ARPT,TX,32.444,-97.817,+0237.1,10.4,66.32375690607736,109.0,23.05,0.0,0,0,0,0.0
960,722094,GRAND PRAIRIE MUNICIPAL AIRPO,TX,32.699,-97.047,+0179.5,11.3,68.19342465753424,107.6,12.33,0.0,0,0,0,0.0
894,720287,GRAYSON COUNTY AIRPORT,TX,33.714,-96.674,+0228.3,9.3,65.43342465753425,107.6,21.65,0.0,0,0,0,0.0
2152,722620,GUADALUPE PASS AMOS,TX,31.831,-104.809,+1663.0,7.0,62.814191419141906,102.0,11.74,0.0,0,0,0,0.0
388,720669,GUNNISON OIL PLATFORM,TX,27.3,-93.533,+0224.0,44.6,75.66891495601173,93.2,0.0,0.0,0,0,0,0.0
990,722174,HALE COUNTY AIRPORT,TX,34.167,-101.717,+1028.4,-0.4,58.85577464788732,103.8,8.5,0.0,0,0,0,0.0
471,722231,HAMILTON MUNICIPAL AIRPORT,TX,31.666,-98.149,+0396.2,11.3,68.31546961325968,107.2,9.17,0.0,0,0,0,0.0
252,720943,HARRISON COUNTY AIRPORT,TX,32.521,-94.308,+0108.8,8.1,64.1252808988764,104.9,18.7,0.0,0,0,0,0.0
902,720303,HEARNE MUNICIPAL AIRPORT,TX,30.872,-96.622,+0086.9,14.0,73.04607843137255,109.0,20.66,0.0,0,0,0,0.0
1049,722637,HEMPHILL COUNTY AIRPORT,TX,35.9,-100.4,+0730.3,-7.8,60.16461988304095,112.3,1.9,0.0,0,0,0,0.0
563,720393,HEREFORD MUNI,TX,34.858,-102.326,+1153.7,-2.6,59.76406685236768,108.7,3.79,0.0,0,0,0,0.0
898,720295,HILLSBORO MUNICIPAL ARPT,TX,32.084,-97.097,+0208.8,11.8,67.29438202247192,106.0,15.37,0.0,0,0,0,0.0
2471,722533,HONDO MUNICIPAL AIRPORT,TX,29.36,-99.174,+0280.4,17.1,70.42430939226519,109.0,10.85,0.0,0,0,0,0.0
1024,722429,HOOKS MEMORIAL AIRPT,TX,30.068,-95.556,+0046.3,15.1,70.27917808219176,107.1,31.85,0.0,0,0,0,0.0
407,720639,HORSESHOE BAY RESORT AIRPORT,TX,30.533,-98.367,+0333.2,13.5,68.8182320441989,106.7,12.44,0.0,0,0,0,0.0
531,724462,HOUSTON CO,TX,31.307,-95.404,+0106.1,10.4,67.18135048231512,105.8,0.0,0.0,0,0,0,0.0
470,720594,HOUSTON DUNN HELISTOP,TX,29.717,-95.383,+0069.2,15.8,70.43994490358128,102.2,0.0,0.0,0,0,0,0.0
431,720617,HOUSTON EXECUTIVE AIRPORT,TX,29.8,-95.9,+0051.2,19.4,70.05534246575343,105.8,0.0,0.0,0,0,0,0.0
408,720637,HOUSTON SOUTHWEST AIRPORT,TX,29.5,-95.477,+0021.0,18.3,68.41655844155845,104.9,21.93,0.0,0,0,0,0.0
2063,722436,HOUSTON/ELLINGTON,TX,29.6,-95.167,+0010.0,17.6,70.28246575342466,102.2,0.0,0.0,0,0,0,0.0
1025,722447,HUNTSVILLE MUNICIPAL ARPT,TX,30.744,-95.586,+0111.6,14.0,70.43434065934065,111.0,38.28,0.0,0,0,0,0.0
1123,723635,HUTCHINSON COUNTY AIRPORT,TX,35.695,-101.395,+0930.9,0.0,62.097790055248616,111.0,13.379999999999999,0.0,0,0,0,0.0
578,722369,INGLESIDE,TX,27.917,-97.2,+0005.0,22.8,72.8945205479452,97.3,0.0,0.0,0,0,0,0.0
1521,720296,JASPER COUNTY-BELL FLD APT,TX,30.886,-94.035,+0064.9,12.2,66.36027397260274,102.2,0.0,0.0,0,0,0,0.0
1014,722338,JIM HOGG COUNTY AIRPORT,TX,27.349,-98.737,+0202.1,24.1,71.63626373626374,105.8,14.43,0.0,0,0,0,0.0
567,720404,KICKAPOO DOWNTOWN AIRPORT,TX,33.85,-98.483,+0304.0,9.9,62.88270440251573,113.0,7.59,0.0,0,0,0,0.0
1039,722575,KILLEEN MUNICIPAL AIRPORT,TX,31.083,-97.683,+0256.3,12.0,68.43462603878116,107.1,16.0,0.0,0,0,0,0.0
2154,747400,KIMBLE COUNTY AIRPORT,TX,30.511,-99.766,+0533.1,10.9,68.30303867403316,109.0,14.02,0.0,0,0,0,0.0
2194,722516,KINGSVILLE NAS,TX,27.5,-97.817,+0015.2,23.0,72.69030470914124,105.1,16.88,0.0,0,0,0,0.0
1031,722537,KRVL MUNI/LUIS SHRER FD AP,TX,29.983,-99.083,+0492.9,11.7,66.76088154269974,103.8,10.42,0.0,0,0,0,0.0
2166,722535,LACKLAND AFB KELLY,TX,29.383,-98.583,+0211.0,15.8,70.37032967032965,106.7,11.98,0.0,0,0,0,0.0
463,720542,LAGO VISTA RUSTY ALLEN AIRPOR,TX,30.5,-97.967,+0375.2,11.1,68.38567493112947,109.4,13.03,0.0,0,0,0,0.0
496,720579,LAJITAS INTL ARPT,TX,29.278,-103.687,+0802.0,19.4,67.30143884892087,105.8,0.0,0.0,0,0,0,0.0
402,720647,LAMPASAS AIRPORT,TX,31.106,-98.196,+0370.0,10.9,67.31436464088397,105.3,17.73,0.0,0,0,0,0.0
980,722143,LANCASTER AIRPORT,TX,32.579,-96.719,+0152.7,11.3,66.81647727272725,107.6,26.9,0.0,0,0,0,0.0
482,722520,LAREDO INTERNATIONAL AIRPORT,TX,27.533,-99.467,+0150.6,24.1,74.30027472527475,109.9,15.94,1.0,0,0,0,1.0
1891,722615,LAUGHLIN AFB,TX,29.367,-100.783,+0330.0,16.5,70.4282967032967,107.6,18.22,0.0,0,0,2,2.0
1728,720110,LLANO MUNICIPAL AIRPORT,TX,30.784,-98.662,+0335.9,12.2,67.75206611570248,107.6,1.37,0.0,0,0,0,0.0
2422,722670,LUBBOCK INTERNATIONAL AIRPORT,TX,33.666,-101.823,+0991.8,-0.9,62.159615384615385,107.1,16.42,0.0,2,0,1,3.0
1042,722588,MAJORS AIRPORT,TX,33.068,-96.065,+0163.1,8.8,64.86493150684932,108.7,23.07,0.0,0,0,0,0.0
230,998481,MANCHESTER,TX,29.726,-95.266,+0010.0,16.7,71.09832402234636,102.0,0.0,0.0,0,0,0,0.0
1906,722640,MARFA MUNICIPAL,TX,30.367,-104.017,+1481.0,1.9,60.37262247838617,100.9,8.94,0.0,0,0,0,0.0
1833,994790,MATAGORDA BAY; PORT O'CONNOR,TX,28.45,-96.4,+0009.0,20.7,70.50724233983287,90.1,0.0,0.0,0,0,0,0.0
2345,722506,MC ALLEN MILLER INTL ARPT,TX,26.184,-98.254,+0030.5,28.9,74.40851648351648,109.0,18.57,0.0,0,0,0,0.0
1038,722563,MC GREGOR EXECUTIVE ARPT,TX,31.485,-97.316,+0180.4,12.0,68.31460055096419,107.1,18.01,0.0,0,0,0,0.0
1033,722541,MCKINNEY MUNICIPAL ARPT,TX,33.19,-96.591,+0178.6,10.0,65.4819178082192,108.0,37.56,0.0,0,0,0,0.0
896,720291,MESQUITE METROPOLITAN ARPT,TX,32.747,-96.531,+0136.3,10.4,66.13021978021978,105.8,14.55,0.0,0,0,0,0.0
112,720779,MEXIA LIMESTONE COUNTY AIRPOR,TX,31.641,-96.514,+0166.1,12.4,69.19523809523808,106.0,15.31,0.0,0,0,0,0.0
985,722159,MID VALLEY AIRPORT,TX,26.178,-97.973,+0021.3,28.2,73.71945205479453,106.0,18.2,0.0,0,0,0,0.0
901,720299,MID-WAY REGIONAL AIRPORT,TX,32.456,-96.913,+0228.3,10.4,66.34917582417583,107.1,22.63,0.0,0,0,0,0.0
1011,722324,MIDLAND AIRPARK,TX,32.036,-102.101,+0854.4,9.9,66.08159340659341,106.2,2.54,0.0,0,0,0,0.0
2383,722650,MIDLAND INTERNATIONAL AIRPORT,TX,31.948,-102.209,+0872.3,7.0,64.98324175824177,105.1,9.96,0.0,1,0,0,1.0
2381,722597,MINERAL WELLS AIRPORT,TX,32.782,-98.06,+0283.5,10.0,66.633698630137,111.9,20.71,0.0,0,0,0,0.0
543,998165,MISSION ARANASAS RESERVE,TX,28.133,-97.033,+0005.0,28.2,70.2789297658863,91.0,13.73,0.0,0,0,0,0.0
1570,722444,MONTGOMERY COUNTY AIRPORT,TX,30.357,-95.414,+0074.7,12.9,67.44630136986302,107.1,44.77,0.0,0,0,0,0.0
1005,722214,MOORE COUNTY AIRPORT,TX,35.858,-102.013,+1129.3,-3.5,56.79693593314763,104.7,6.58,0.0,0,0,0,0.0
544,997370,MORGANS POINT,TX,29.68,-94.98,+0010.0,18.1,70.06424581005587,100.6,0.0,0.0,0,0,0,0.0
908,720311,MOUNT PLEASANT RGNL ARPT,TX,33.096,-94.961,+0110.6,8.1,64.6731506849315,106.3,24.38,0.0,0,0,0,0.0
1794,747360,MUNICIPAL AIRPORT,TX,36.017,-102.55,+1216.2,-9.9,56.50805555555555,106.0,10.780000000000001,0.0,0,0,0,0.0
933,722008,MUSTANG BEACH AIRPORT,TX,27.812,-97.089,+0001.5,22.3,72.16621160409558,92.8,26.84,0.0,0,0,0,0.0
271,722518,NAVAL AUXILIARY LANDING FD,TX,27.9,-98.05,+0078.3,19.9,70.475,105.1,0.0,0.0,0,0,0,0.0
2081,722416,NEW BRAUNFELS MUNICIPAL AP,TX,29.709,-98.046,+0196.6,16.0,70.24246575342467,109.0,15.35,0.0,0,0,0,0.0
913,720316,NUECES COUNTY ARIPORT,TX,27.779,-97.691,+0024.1,23.0,72.28778409090908,102.4,1.1400000000000001,0.0,0,0,0,0.0
1050,722648,ODESSA-SCHLEMEYER FLD ARPT,TX,31.921,-102.387,+0914.7,9.0,66.16273972602743,106.0,8.02,0.0,0,0,0,0.0
1695,723629,ORANGE COUNTY AIRPORT,TX,30.069,-93.804,+0004.0,18.9,71.44545454545454,102.9,44.8,0.0,0,0,0,0.0
392,720659,OZONA MUNICIPAL AIRPORT,TX,30.735,-101.203,+0726.0,12.2,63.82658227848101,105.8,0.0,0.0,0,0,0,0.0
486,998236,PACKERY CHANNEL,TX,27.633,-97.233,+0011.0,23.7,72.16927374301676,88.9,0.0,0.0,0,0,0,0.0
2409,722555,PALACIOS MUNICIPAL AIRPORT,TX,28.725,-96.254,+0003.7,18.0,71.47780821917809,97.0,35.46,1.0,0,0,0,1.0
911,720314,PALESTINE MUNICIPAL ARPT,TX,31.78,-95.706,+0128.9,10.4,66.92005494505494,105.8,23.98,0.0,0,0,0,0.0
423,720626,PAMPA MESA VISTA AIRPORT,TX,35.883,-101.033,+0845.2,1.4,62.26332288401254,111.2,0.0,0.0,0,0,0,0.0
14,720806,PANOLA CO SHARPE FLD,TX,32.176,-94.299,+0075.6,9.3,65.36298342541436,101.8,35.769999999999996,0.0,0,0,0,0.0
987,722169,PECOS MUNICIPAL AIRPORT,TX,31.383,-103.511,+0796.4,10.4,65.90055710306407,110.5,5.41,0.0,0,0,0,0.0
910,720313,PERRY LEFORS FIELD AIRPORT,TX,35.613,-100.996,+0989.1,-2.2,59.677222222222234,110.3,12.36,0.0,0,0,0,0.0
912,720315,PERRYTON OCHILTREE CO ARPT,TX,36.414,-100.75,+0889.4,-6.2,56.738440111420616,108.5,7.24,0.0,0,0,0,0.0
564,720395,PLEASANTON MUNI,TX,28.954,-98.52,+0131.1,19.0,71.6771349862259,109.4,11.96,0.0,0,0,0,0.0
384,998184,PORT ARANSAS,TX,27.833,-97.067,+0010.0,21.6,71.70252100840337,88.7,0.0,0.0,0,0,0,0.0
493,998225,PORT ARTHUR,TX,29.867,-93.933,+0011.0,18.0,70.05926966292134,94.5,0.0,0.0,0,0,0,0.0
724,997369,PORT ISABEL,TX,26.05,-97.22,+0010.0,27.7,72.91648044692738,92.1,0.0,0.0,0,0,0,0.0
1747,722508,PORT ISABEL-CAMERON CO APT,TX,26.166,-97.346,+0005.8,28.0,73.91315068493152,100.0,19.95,0.0,0,0,0,0.0
232,998487,PORT LAVACA,TX,28.64,-96.595,+0010.0,19.6,70.15921787709496,93.4,0.0,0.0,0,0,0,0.0
121,721048,PRESIDIO LELY INTERNATIONAL A,TX,29.634,-104.361,+0896.1,20.3,70.62872928176796,109.8,10.06,0.0,0,0,0,0.0
177,721044,RALPH M HALL ROCKWALL MUNICIP,TX,32.931,-96.435,+0175.3,10.4,66.19424657534248,106.0,23.12,0.0,0,0,0,0.0
1883,722536,RANDOLPH AFB,TX,29.517,-98.267,+0232.0,15.3,69.51013698630138,106.7,16.37,0.0,0,0,1,1.0
1832,994800,RINCON DEL SAN JOSE; POTRERO,TX,26.8,-97.47,+0000.0,24.6,72.21859154929577,91.4,0.0,0.0,0,0,0,0.0
2023,722576,ROBERT GRAY AAF,TX,31.067,-97.833,+0309.0,10.9,68.21895604395606,106.9,16.4,0.0,0,0,2,2.0
489,998226,ROCKPORT,TX,28.017,-97.05,+0004.0,21.4,71.98016759776539,96.8,0.0,0.0,0,0,0,0.0
527,998182,ROLLOVER PASS,TX,29.517,-94.5,+0010.0,18.1,69.45614525139663,91.0,0.0,0.0,0,0,0,0.0
441,720577,RUSK COUNTY AIRPORT,TX,32.15,-94.85,+0135.0,12.2,68.27086834733895,106.9,30.81,0.0,0,0,0,0.0
231,998483,S PADRE ISLAND CGS,TX,26.077,-97.177,+0010.0,29.3,72.9028328611898,87.1,0.0,0.0,0,0,0,0.0
2382,722630,SAN ANGELO REGIONAL/MATHS FIE,TX,31.352,-100.495,+0584.0,12.0,68.0313019390582,109.9,14.07,0.0,1,0,0,1.0
2407,722530,SAN ANTONIO INTERNATIONAL AIR,TX,29.544,-98.484,+0240.5,16.0,70.6304945054945,107.1,11.82,0.0,0,0,0,0.0
1032,722539,SAN MARCOS MUNICIPAL ARPT,TX,29.891,-97.864,+0182.0,15.8,70.28472222222224,105.1,15.57,0.0,0,0,0,0.0
2107,722420,SCHOLES INTL AT GLSTON APT,TX,29.273,-94.859,+0001.5,21.0,73.2857142857143,97.0,38.7,0.0,0,0,0,0.0
529,998185,SEADRIFT,TX,28.4,-96.717,+0010.0,18.0,71.44845070422537,93.9,0.0,0.0,0,0,0,0.0
2487,723510,SHEPPARD AFB/WICHITA FALLS MU,TX,33.979,-98.493,+0310.0,9.0,64.91506849315068,115.0,19.82,0.0,4,0,0,4.0
1500,747335,SONORA MUNICIPAL AIRPORT,TX,30.586,-100.649,+0652.3,12.2,65.78617647058823,104.0,0.0,0.0,0,0,0,0.0
528,998183,SOUTH BIRD ISLAND,TX,27.483,-97.317,+0010.0,25.0,72.29131652661064,90.3,0.0,0.0,0,0,0,0.0
2344,722410,SOUTHEAST TEXAS REGIONAL AIRP,TX,29.951,-94.021,+0004.9,17.1,69.26849315068492,100.9,58.06,0.0,0,0,0,0.0
475,720578,STEPHENS COUNTY AIRPORT,TX,32.717,-98.892,+0391.1,11.3,67.20145772594753,111.2,14.11,0.0,0,0,0,0.0
1838,722600,STEPHENVILLE/CLARK,TX,32.217,-98.183,+0402.0,10.0,66.37315068493152,108.0,8.74,0.0,0,0,0,0.0
2088,722523,STINSON MINICIPAL AIRPORT,TX,29.339,-98.472,+0174.0,18.0,72.37719780219781,109.0,14.15,0.0,0,0,0,0.0
1035,722543,SUGAR LAND REGIONAL ARPT,TX,29.622,-95.657,+0025.6,17.1,71.16821917808221,105.1,30.0,0.0,0,0,0,0.0
1021,722362,SULPHUR SPRINGS MUNICIPAL AIR,TX,33.167,-95.617,+0149.1,10.2,66.12219178082192,106.0,30.61,0.0,0,0,0,0.0
1048,722616,TERRELL COUNTY AIRPORT,TX,30.048,-102.213,+0707.8,12.9,67.94493150684933,109.9,18.92,1.0,0,0,0,1.0
1028,722489,TERRELL MUNICIPAL AIRPORT,TX,32.71,-96.267,+0144.8,10.9,66.3671232876712,107.1,28.5,0.0,0,0,0,0.0
213,998490,TEXAS POINT,TX,29.689,-93.842,+0011.4,18.7,69.009243697479,90.9,0.0,0.0,0,0,0,0.0
229,998482,TEXAS STATE AQUARIUM,TX,27.812,-97.39,+0008.0,21.6,72.25277777777778,90.9,0.0,0.0,0,0,0,0.0
734,722561,TSTC WACO,TX,31.638,-97.074,+0143.3,12.2,70.29010989010987,107.6,0.0,0.0,0,0,0,0.0
2191,722448,TYLER POUNDS REGIONAL ARPT,TX,32.354,-95.403,+0165.8,10.0,67.47753424657535,107.1,34.910000000000004,0.0,0,0,0,0.0
2014,722505,VALLEY INTL,TX,26.217,-97.65,+0011.0,27.0,73.29863013698632,106.0,24.82,0.0,0,0,0,0.0
2499,722550,VICTORIA REGIONAL AIRPORT,TX,28.861,-96.93,+0035.1,18.0,70.55479452054794,102.9,27.04,0.0,0,0,0,0.0
2482,722560,WACO REGIONAL AIRPORT,TX,31.619,-97.228,+0152.4,10.9,68.4194520547945,109.0,21.1,0.0,0,0,0,0.0
1569,722351,WHARTON REGIONAL AIRPORT,TX,29.266,-96.008,+0030.5,23.5,69.23888888888891,102.2,29.77,0.0,0,0,0,0.0
